classification_id	source_path	source_line	warning	message	architectures	review_cluster	x86_x64_disposition	required_next_read	source_records
T310-S8-P4-CLASS-001446	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1554	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002821,T310-S8-P4-WARN-002826
T310-S8-P4-CLASS-001447	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1616	C4102	'L23_5if_d': unreferenced label	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002827,T310-S8-P4-WARN-002828
T310-S8-P4-CLASS-001448	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1630	C4102	'S_2157_UnchainedWordWrite_00000000_0000000e_00000001': unreferenced label	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002829,T310-S8-P4-WARN-002830
T310-S8-P4-CLASS-001449	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1634	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002831,T310-S8-P4-WARN-002832
T310-S8-P4-CLASS-001450	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1635	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002833,T310-S8-P4-WARN-002834
T310-S8-P4-CLASS-001451	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1638	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002835,T310-S8-P4-WARN-002836
T310-S8-P4-CLASS-001452	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1650	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002837,T310-S8-P4-WARN-002842
T310-S8-P4-CLASS-001453	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1650	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002838,T310-S8-P4-WARN-002843
T310-S8-P4-CLASS-001454	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1650	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002839,T310-S8-P4-WARN-002844
T310-S8-P4-CLASS-001455	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1650	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002840,T310-S8-P4-WARN-002845
T310-S8-P4-CLASS-001456	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1650	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002841,T310-S8-P4-WARN-002846
T310-S8-P4-CLASS-001457	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1733	C4102	'S_2158_UnchainedWordFill_00000000_0000000e_00000001': unreferenced label	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002847,T310-S8-P4-WARN-002848
T310-S8-P4-CLASS-001458	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1737	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002849,T310-S8-P4-WARN-002850
T310-S8-P4-CLASS-001459	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1738	C4127	conditional expression is constant	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002851,T310-S8-P4-WARN-002852
T310-S8-P4-CLASS-001460	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1741	C4245	'=': conversion from 'IS32' to 'IUH', signed/unsigned mismatch	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002853,T310-S8-P4-WARN-002854
T310-S8-P4-CLASS-001461	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1760	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002855,T310-S8-P4-WARN-002860
T310-S8-P4-CLASS-001462	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1760	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002856,T310-S8-P4-WARN-002861
T310-S8-P4-CLASS-001463	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1760	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002857,T310-S8-P4-WARN-002862
T310-S8-P4-CLASS-001464	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1760	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002858,T310-S8-P4-WARN-002863
T310-S8-P4-CLASS-001465	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1760	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002859,T310-S8-P4-WARN-002864
T310-S8-P4-CLASS-001466	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1814	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002865,T310-S8-P4-WARN-002870
T310-S8-P4-CLASS-001467	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1814	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002866,T310-S8-P4-WARN-002871
T310-S8-P4-CLASS-001468	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1814	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002867,T310-S8-P4-WARN-002872
T310-S8-P4-CLASS-001469	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1814	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002868,T310-S8-P4-WARN-002873
T310-S8-P4-CLASS-001470	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1814	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002869,T310-S8-P4-WARN-002874
T310-S8-P4-CLASS-001471	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1840	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002875,T310-S8-P4-WARN-002880
T310-S8-P4-CLASS-001472	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1840	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002876,T310-S8-P4-WARN-002881
T310-S8-P4-CLASS-001473	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1840	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002877,T310-S8-P4-WARN-002882
T310-S8-P4-CLASS-001474	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1840	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002878,T310-S8-P4-WARN-002883
T310-S8-P4-CLASS-001475	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1840	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002879,T310-S8-P4-WARN-002884
T310-S8-P4-CLASS-001476	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1878	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002885,T310-S8-P4-WARN-002890
T310-S8-P4-CLASS-001477	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1878	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002886,T310-S8-P4-WARN-002891
T310-S8-P4-CLASS-001478	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1878	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002887,T310-S8-P4-WARN-002892
T310-S8-P4-CLASS-001479	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1878	C4457	declaration of 'v3' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002888,T310-S8-P4-WARN-002893
T310-S8-P4-CLASS-001480	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1878	C4457	declaration of 'v4' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002889,T310-S8-P4-WARN-002894
T310-S8-P4-CLASS-001481	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1916	C4456	declaration of 'returnValue' hides previous local declaration	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002895,T310-S8-P4-WARN-002900
T310-S8-P4-CLASS-001482	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1916	C4457	declaration of 'v1' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002896,T310-S8-P4-WARN-002901
T310-S8-P4-CLASS-001483	src/mvdm-host/softpc.new/base/cvidc/SEVID002.c	1916	C4457	declaration of 'v2' hides function parameter	x64,x86	SPC-CVIDC-GENERATED-DISPATCH	nonwidth-source-quality-not-current-blocker	not an x86/x64 compatibility diagnosis on its own; retain the source row for later package review but do not create an adapter or modify a mirror solely for this warning	T310-S8-P4-WARN-002897,T310-S8-P4-WARN-002902
