"interface_id"	"row_kind"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"symbol"	"declaration_path"	"declaration_package"	"correlation"	"reachability_state"	"owner_state"	"abi_state"	"failure_state"	"evidence"
"MVDM-DECL-01722"	"lexical-declaration-candidate"	""	""	""	"533"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01722"
"MVDM-DECL-01723"	"lexical-declaration-candidate"	""	""	""	"534"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01723"
"MVDM-DECL-01724"	"lexical-declaration-candidate"	""	""	""	"535"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01724"
"MVDM-DECL-01725"	"lexical-declaration-candidate"	""	""	""	"536"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01725"
"MVDM-DECL-01726"	"lexical-declaration-candidate"	""	""	""	"537"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01726"
"MVDM-DECL-01727"	"lexical-declaration-candidate"	""	""	""	"538"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01727"
"MVDM-DECL-01728"	"lexical-declaration-candidate"	""	""	""	"539"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01728"
"MVDM-DECL-01729"	"lexical-declaration-candidate"	""	""	""	"540"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01729"
"MVDM-DECL-01730"	"lexical-declaration-candidate"	""	""	""	"541"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01730"
"MVDM-DECL-01731"	"lexical-declaration-candidate"	""	""	""	"542"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01731"
"MVDM-DECL-01732"	"lexical-declaration-candidate"	""	""	""	"543"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01732"
"MVDM-DECL-01733"	"lexical-declaration-candidate"	""	""	""	"544"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01733"
"MVDM-DECL-01734"	"lexical-declaration-candidate"	""	""	""	"545"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01734"
"MVDM-DECL-01735"	"lexical-declaration-candidate"	""	""	""	"546"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01735"
"MVDM-DECL-01736"	"lexical-declaration-candidate"	""	""	""	"547"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01736"
"MVDM-DECL-01737"	"lexical-declaration-candidate"	""	""	""	"548"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01737"
"MVDM-DECL-01738"	"lexical-declaration-candidate"	""	""	""	"549"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01738"
"MVDM-DECL-01739"	"lexical-declaration-candidate"	""	""	""	"550"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01739"
"MVDM-DECL-01740"	"lexical-declaration-candidate"	""	""	""	"551"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01740"
"MVDM-DECL-01741"	"lexical-declaration-candidate"	""	""	""	"552"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01741"
"MVDM-DECL-01742"	"lexical-declaration-candidate"	""	""	""	"553"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01742"
"MVDM-DECL-01743"	"lexical-declaration-candidate"	""	""	""	"554"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01743"
"MVDM-DECL-01744"	"lexical-declaration-candidate"	""	""	""	"555"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01744"
"MVDM-DECL-01745"	"lexical-declaration-candidate"	""	""	""	"556"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01745"
"MVDM-DECL-01746"	"lexical-declaration-candidate"	""	""	""	"557"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01746"
"MVDM-DECL-01747"	"lexical-declaration-candidate"	""	""	""	"558"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01747"
"MVDM-DECL-01748"	"lexical-declaration-candidate"	""	""	""	"559"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01748"
"MVDM-DECL-01749"	"lexical-declaration-candidate"	""	""	""	"560"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01749"
"MVDM-DECL-01750"	"lexical-declaration-candidate"	""	""	""	"561"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01750"
"MVDM-DECL-01751"	"lexical-declaration-candidate"	""	""	""	"562"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01751"
"MVDM-DECL-01752"	"lexical-declaration-candidate"	""	""	""	"563"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01752"
"MVDM-DECL-01753"	"lexical-declaration-candidate"	""	""	""	"564"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01753"
"MVDM-DECL-01754"	"lexical-declaration-candidate"	""	""	""	"565"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01754"
"MVDM-DECL-01755"	"lexical-declaration-candidate"	""	""	""	"566"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01755"
"MVDM-DECL-01756"	"lexical-declaration-candidate"	""	""	""	"567"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01756"
"MVDM-DECL-01757"	"lexical-declaration-candidate"	""	""	""	"568"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01757"
"MVDM-DECL-01758"	"lexical-declaration-candidate"	""	""	""	"569"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01758"
"MVDM-DECL-01759"	"lexical-declaration-candidate"	""	""	""	"570"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01759"
"MVDM-DECL-01760"	"lexical-declaration-candidate"	""	""	""	"571"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01760"
"MVDM-DECL-01761"	"lexical-declaration-candidate"	""	""	""	"572"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01761"
"MVDM-DECL-01762"	"lexical-declaration-candidate"	""	""	""	"573"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01762"
"MVDM-DECL-01763"	"lexical-declaration-candidate"	""	""	""	"574"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01763"
"MVDM-DECL-01764"	"lexical-declaration-candidate"	""	""	""	"575"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01764"
"MVDM-DECL-01765"	"lexical-declaration-candidate"	""	""	""	"576"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01765"
"MVDM-DECL-01766"	"lexical-declaration-candidate"	""	""	""	"577"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01766"
"MVDM-DECL-01767"	"lexical-declaration-candidate"	""	""	""	"578"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01767"
"MVDM-DECL-01768"	"lexical-declaration-candidate"	""	""	""	"579"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01768"
"MVDM-DECL-01769"	"lexical-declaration-candidate"	""	""	""	"580"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01769"
"MVDM-DECL-01770"	"lexical-declaration-candidate"	""	""	""	"581"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01770"
"MVDM-DECL-01771"	"lexical-declaration-candidate"	""	""	""	"582"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01771"
"MVDM-DECL-01772"	"lexical-declaration-candidate"	""	""	""	"583"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01772"
"MVDM-DECL-01773"	"lexical-declaration-candidate"	""	""	""	"584"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01773"
"MVDM-DECL-01774"	"lexical-declaration-candidate"	""	""	""	"585"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01774"
"MVDM-DECL-01775"	"lexical-declaration-candidate"	""	""	""	"586"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01775"
"MVDM-DECL-01776"	"lexical-declaration-candidate"	""	""	""	"587"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01776"
"MVDM-DECL-01777"	"lexical-declaration-candidate"	""	""	""	"588"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01777"
"MVDM-DECL-01778"	"lexical-declaration-candidate"	""	""	""	"589"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01778"
"MVDM-DECL-01779"	"lexical-declaration-candidate"	""	""	""	"590"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01779"
"MVDM-DECL-01780"	"lexical-declaration-candidate"	""	""	""	"591"	"IPT2"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01780"
"MVDM-DECL-01781"	"lexical-declaration-candidate"	""	""	""	"592"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01781"
"MVDM-DECL-01782"	"lexical-declaration-candidate"	""	""	""	"593"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01782"
"MVDM-DECL-01783"	"lexical-declaration-candidate"	""	""	""	"594"	"IPT3"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01783"
"MVDM-DECL-01784"	"lexical-declaration-candidate"	""	""	""	"595"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01784"
"MVDM-DECL-01785"	"lexical-declaration-candidate"	""	""	""	"596"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01785"
"MVDM-DECL-01786"	"lexical-declaration-candidate"	""	""	""	"597"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01786"
"MVDM-DECL-01787"	"lexical-declaration-candidate"	""	""	""	"598"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01787"
"MVDM-DECL-01788"	"lexical-declaration-candidate"	""	""	""	"599"	"IPT4"	"softpc.new/base/cvidc/evidfunc.h"	"softpc.new"	"declaration-only"	"lexical-candidate-not-source-reached"	"unassigned-pending-source-reachability"	"unreviewed"	"unreviewed"	"m0-t276-s3-textual-declaration-ledger.tsv:MVDM-DECL-01788"
