"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"tracker_state"	"evidence"
"MVDM-FILE-0190"	"inc/cmdsvc.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0190"
"MVDM-FILE-0191"	"inc/CMDSVC.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0191"
"MVDM-FILE-0192"	"inc/curdir.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0192"
"MVDM-FILE-0193"	"inc/CURDIR.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0193"
"MVDM-FILE-0194"	"inc/dbgexp.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0194"
"MVDM-FILE-0195"	"inc/dbginfo.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0195"
"MVDM-FILE-0196"	"inc/dbgsvc.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0196"
"MVDM-FILE-0197"	"inc/DBGSVC.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0197"
"MVDM-FILE-0198"	"inc/demexp.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0198"
"MVDM-FILE-0199"	"inc/dossvc.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0199"
"MVDM-FILE-0200"	"inc/DOSSVC.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0200"
"MVDM-FILE-0201"	"inc/doswow.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0201"
"MVDM-FILE-0202"	"inc/DOSWOW.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0202"
"MVDM-FILE-0203"	"inc/dpmi.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0203"
"MVDM-FILE-0204"	"inc/DPMI.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0204"
"MVDM-FILE-0205"	"inc/enumapis.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0205"
"MVDM-FILE-0206"	"inc/ENUMAPIS.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0206"
"MVDM-FILE-0207"	"inc/exterr.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0207"
"MVDM-FILE-0208"	"inc/intapi.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0208"
"MVDM-FILE-0209"	"inc/intmac.inc"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0209"
"MVDM-FILE-0210"	"inc/makefile"	"inc"	"resource-or-other"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0210"
"MVDM-FILE-0211"	"inc/memapi.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0211"
"MVDM-FILE-0212"	"inc/monregs.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0212"
"MVDM-FILE-0213"	"inc/mvdm.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0213"
"MVDM-FILE-0214"	"inc/MVDM.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0214"
"MVDM-FILE-0215"	"inc/netb.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0215"
"MVDM-FILE-0216"	"inc/oemuni.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0216"
"MVDM-FILE-0217"	"inc/rdrexp.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0217"
"MVDM-FILE-0218"	"inc/rdrsvc.h"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0218"
"MVDM-FILE-0219"	"inc/RDRSVC.INC"	"inc"	"declaration"	"binding-only"	"opennt-platform-abi declaration/build carrier supplied to the selected imported MVDM consumer"	"binding-only; retain declarations and assembly include forms byte-exact unless a later registered ABI binding requires a minimal include/import change"	"consumer-specific adapter only; no generic adapter"	"final-file-disposition-imported; symbol-closure-not-yet-proven"	"m0-t276-final-integration-disposition-ledger.tsv:MVDM-FILE-0219"
